Year,Month,Day,Period,1,2,3
2020,3,28,9,0,28.922,0
2020,3,28,10,0,30.2,0
2020,3,28,11,0,30.469,0
2020,3,28,12,0,30.617,0
2020,3,28,13,0,30.967,0
2020,3,28,14,0,30.846,0
2020,3,28,15,0,30.577,0
2020,3,28,16,0,30.658,0
2020,3,28,17,0,30.954,0
2020,3,28,18,0,32.3,0
2020,3,28,19,0,36.983,0
2020,3,28,20,0,37.077,0
2020,3,28,21,0,35.732,0
2020,3,28,22,0,33.834,0
2020,3,28,23,0,32.192,0
2020,3,28,24,0,30.241,0
2020,3,29,1,0,28.841,0
2020,3,29,2,0,28.128,0
2020,3,29,3,0,27.737,0
2020,3,29,4,0,27.509,0
2020,3,29,5,0,27.657,0
2020,3,29,6,0,27.535,0
2020,3,29,7,0,27.091,0
2020,3,29,8,0,27.684,0
2020,3,29,9,0,28.639,0
2020,3,29,10,0,29.608,0
2020,3,29,11,0,29.783,0
2020,3,29,12,0,30.119,0
2020,3,29,13,0,30.187,0
2020,3,29,14,0,30.227,0
2020,3,29,15,0,30.268,0
2020,3,29,16,0,30.308,0
2020,3,29,17,0,30.456,0
2020,3,29,18,0,31.492,0
2020,3,29,19,0,36.149,0
2020,3,29,20,0,36.431,0
2020,3,29,21,0,35.314,0
2020,3,29,22,0,33.403,0
2020,3,29,23,0,31.465,0
2020,3,29,24,0,29.514,0
2020,3,30,1,0,28.397,0
2020,3,30,2,0,27.966,0
2020,3,30,3,0,27.805,0
2020,3,30,4,0,27.845,0
2020,3,30,5,0,28.343,0
2020,3,30,6,0,29.352,0
2020,3,30,7,0,29.608,0
2020,3,30,8,0,30.658,0
2020,3,30,9,0,31.882,0
2020,3,30,10,0,32.771,0
2020,3,30,11,0,33.121,0
2020,3,30,12,0,33.686,0
2020,3,30,13,0,34.103,0
2020,3,30,14,0,34.17,0
2020,3,30,15,0,33.874,0
2020,3,30,16,0,33.646,0
2020,3,30,17,0,33.619,0
2020,3,30,18,0,35.005,0
2020,3,30,19,0,40.348,0
2020,3,30,20,0,40.536,0
2020,3,30,21,0,38.8,0
2020,3,30,22,0,35.799,0
2020,3,30,23,0,32.919,0
2020,3,30,24,0,30.227,0
2020,3,31,1,0,28.801,0
2020,3,31,2,0,28.155,0
2020,3,31,3,0,27.858,0
2020,3,31,4,0,27.791,0
2020,3,31,5,0,28.181,0
2020,3,31,6,0,29.325,0
2020,3,31,7,0,30.281,0
2020,3,31,8,0,31.654,0
2020,3,31,9,0,32.825,0
2020,3,31,10,0,33.632,0
2020,3,31,11,0,33.403,0
2020,3,31,12,0,33.726,0
2020,3,31,13,0,33.861,0
2020,3,31,14,0,33.686,0
2020,3,31,15,0,33.484,0
2020,3,31,16,0,33.296,0
2020,3,31,17,0,34.265,0
2020,3,31,18,0,36.324,0
2020,3,31,19,0,40.119,0
2020,3,31,20,0,40.146,0
2020,3,31,21,0,38.073,0
2020,3,31,22,0,35.718,0
2020,3,31,23,0,32.636,0
2020,3,31,24,0,30.214,0
2020,4,1,1,0,30.537,0
2020,4,1,2,0,30.268,0
2020,4,1,3,0,30.133,0
2020,4,1,4,0,30.16,0
2020,4,1,5,0,30.483,0
2020,4,1,6,0,31.115,0
2020,4,1,7,0,31.748,0
2020,4,1,8,0,32.811,0
2020,4,1,9,0,33.74,0
2020,4,1,10,0,33.74,0
2020,4,1,11,0,33.726,0
2020,4,1,12,0,33.74,0
2020,4,1,13,0,33.565,0
2020,4,1,14,0,33.538,0
2020,4,1,15,0,33.188,0
2020,4,1,16,0,32.946,0
2020,4,1,17,0,32.946,0
2020,4,1,18,0,33.74,0
2020,4,1,19,0,38.652,0
2020,4,1,20,0,39.459,0
2020,4,1,21,0,38.275,0
2020,4,1,22,0,36.055,0
2020,4,1,23,0,33.632,0
2020,4,1,24,0,31.708,0
2020,4,2,1,0,30.752,0
2020,4,2,2,0,30.402,0
2020,4,2,3,0,30.254,0
2020,4,2,4,0,30.254,0
2020,4,2,5,0,30.671,0
2020,4,2,6,0,31.237,0
2020,4,2,7,0,31.734,0
2020,4,2,8,0,32.327,0
2020,4,2,9,0,33.026,0
2020,4,2,10,0,33.457,0
2020,4,2,11,0,33.592,0
2020,4,2,12,0,33.672,0
2020,4,2,13,0,33.538,0
2020,4,2,14,0,33.592,0
2020,4,2,15,0,33.323,0
2020,4,2,16,0,33.161,0
2020,4,2,17,0,33.161,0
2020,4,2,18,0,34.17,0
2020,4,2,19,0,38.692,0
2020,4,2,20,0,39.002,0
2020,4,2,21,0,37.858,0
2020,4,2,22,0,35.409,0
2020,4,2,23,0,32.744,0
2020,4,2,24,0,31.021,0
2020,4,3,1,0,30.227,0
2020,4,3,2,0,29.918,0
2020,4,3,3,0,29.796,0
2020,4,3,4,0,29.77,0
2020,4,3,5,0,29.945,0
2020,4,3,6,0,30.335,0
2020,4,3,7,0,30.712,0
2020,4,3,8,0,31.627,0
2020,4,3,9,0,32.205,0
2020,4,3,10,0,32.771,0
2020,4,3,11,0,33.026,0
2020,4,3,12,0,33.323,0
2020,4,3,13,0,33.632,0
2020,4,3,14,0,33.444,0
2020,4,3,15,0,33.242,0
2020,4,3,16,0,32.865,0
2020,4,3,17,0,32.851,0
2020,4,3,18,0,33.78,0
2020,4,3,19,0,38.114,0
2020,4,3,20,0,38.302,0
2020,4,3,21,0,37.172,0
2020,4,3,22,0,35.584,0
2020,4,3,23,0,33.619,0
2020,4,3,24,0,31.909,0
2020,4,4,1,0,30.873,0
2020,4,4,2,0,30.469,0
2020,4,4,3,0,30.2,0
2020,4,4,4,0,30.079,0
2020,4,4,5,0,30.16,0
2020,4,4,6,0,30.093,0
2020,4,4,7,0,29.918,0
2020,4,4,8,0,30.281,0
2020,4,4,9,0,31.021,0
2020,4,4,10,0,31.882,0
2020,4,4,11,0,31.909,0
2020,4,4,12,0,31.896,0
2020,4,4,13,0,31.815,0
2020,4,4,14,0,31.586,0
2020,4,4,15,0,31.425,0
2020,4,4,16,0,31.385,0
2020,4,4,17,0,31.411,0
2020,4,4,18,0,32.057,0
2020,4,4,19,0,35.799,0
2020,4,4,20,0,36.324,0
2020,4,4,21,0,35.395,0
2020,4,4,22,0,34.251,0
2020,4,4,23,0,32.959,0
2020,4,4,24,0,31.613,0
2020,4,5,1,0,30.712,0
2020,4,5,2,0,30.241,0
2020,4,5,3,0,30.052,0
2020,4,5,4,0,30.052,0
2020,4,5,5,0,30.187,0
2020,4,5,6,0,30.079,0
2020,4,5,7,0,29.877,0
2020,4,5,8,0,30.119,0
2020,4,5,9,0,30.671,0
2020,4,5,10,0,30.981,0
2020,4,5,11,0,31.344,0
2020,4,5,12,0,31.748,0
2020,4,5,13,0,31.802,0
2020,4,5,14,0,31.802,0
2020,4,5,15,0,31.896,0
2020,4,5,16,0,32.017,0
2020,4,5,17,0,32.098,0
2020,4,5,18,0,32.744,0
2020,4,5,19,0,36.566,0
2020,4,5,20,0,36.727,0
2020,4,5,21,0,35.341,0
2020,4,5,22,0,33.646,0
2020,4,5,23,0,31.627,0
2020,4,5,24,0,30.483,0
2020,4,6,1,0,29.958,0
2020,4,6,2,0,29.783,0
2020,4,6,3,0,29.756,0
2020,4,6,4,0,29.891,0
2020,4,6,5,0,30.51,0
2020,4,6,6,0,31.304,0
2020,4,6,7,0,31.613,0
2020,4,6,8,0,32.448,0
2020,4,6,9,0,33.471,0
2020,4,6,10,0,34.076,0
2020,4,6,11,0,34.911,0
2020,4,6,12,0,35.705,0
2020,4,6,13,0,36.189,0
2020,4,6,14,0,33.632,0
2020,4,6,15,0,36.727,0
2020,4,6,16,0,36.62,0
2020,4,6,17,0,36.108,0
2020,4,6,18,0,37.4,0
2020,4,6,19,0,41.344,0
2020,4,6,20,0,40.94,0
2020,4,6,21,0,38.45,0
2020,4,6,22,0,35.476,0
2020,4,6,23,0,32.582,0
2020,4,6,24,0,31.115,0
2020,4,7,1,0,30.442,0
2020,4,7,2,0,30.133,0
2020,4,7,3,0,29.998,0
2020,4,7,4,0,30.146,0
2020,4,7,5,0,30.86,0
2020,4,7,6,0,31.761,0
2020,4,7,7,0,32.004,0
2020,4,7,8,0,33.067,0
2020,4,7,9,0,34.251,0
2020,4,7,10,0,34.951,0
2020,4,7,11,0,36.135,0
2020,4,7,12,0,36.62,0
2020,4,7,13,0,37.077,0
2020,4,7,14,0,37.293,0
2020,4,7,15,0,37.198,0
2020,4,7,16,0,37.239,0
2020,4,7,17,0,36.902,0
2020,4,7,18,0,37.32,0
2020,4,7,19,0,41.72,0
2020,4,7,20,0,41.949,0
2020,4,7,21,0,39.177,0
2020,4,7,22,0,35.516,0
2020,4,7,23,0,32.838,0
2020,4,7,24,0,31.115,0
2020,4,8,1,0,30.321,0
2020,4,8,2,0,29.985,0
2020,4,8,3,0,29.837,0
2020,4,8,4,0,29.945,0
2020,4,8,5,0,30.604,0
2020,4,8,6,0,31.546,0
2020,4,8,7,0,31.748,0
2020,4,8,8,0,32.367,0
2020,4,8,9,0,33.228,0
2020,4,8,10,0,33.915,0
2020,4,8,11,0,34.063,0
2020,4,8,12,0,34.022,0
2020,4,8,13,0,33.955,0
2020,4,8,14,0,33.592,0
2020,4,8,15,0,33.255,0
2020,4,8,16,0,33.592,0
2020,4,8,17,0,33.565,0
2020,4,8,18,0,34.722,0
2020,4,8,19,0,39.069,0
2020,4,8,20,0,39.527,0
2020,4,8,21,0,37.75,0
2020,4,8,22,0,34.789,0
2020,4,8,23,0,32.34,0
2020,4,8,24,0,31.088,0
2020,4,9,1,0,30.671,0
2020,4,9,2,0,30.469,0
2020,4,9,3,0,30.483,0
2020,4,9,4,0,30.819,0
2020,4,9,5,0,32.165,0
2020,4,9,6,0,33.632,0
2020,4,9,7,0,33.672,0
2020,4,9,8,0,34.049,0
2020,4,9,9,0,34.507,0
2020,4,9,10,0,33.834,0
2020,4,9,11,0,33.969,0
2020,4,9,12,0,34.063,0
2020,4,9,13,0,34.184,0
2020,4,9,14,0,34.143,0
2020,4,9,15,0,34.13,0
2020,4,9,16,0,34.13,0
2020,4,9,17,0,34.157,0
2020,4,9,18,0,34.507,0
2020,4,9,19,0,38.477,0
2020,4,9,20,0,39.379,0
2020,4,9,21,0,37.36,0
2020,4,9,22,0,34.44,0
2020,4,9,23,0,32.044,0
2020,4,9,24,0,30.9,0
2020,4,10,1,0,30.429,0
2020,4,10,2,0,30.146,0
2020,4,10,3,0,30.052,0
2020,4,10,4,0,30.308,0
2020,4,10,5,0,31.317,0
2020,4,10,6,0,32.165,0
2020,4,10,7,0,32.488,0
2020,4,10,8,0,33.188,0
2020,4,10,9,0,33.847,0
2020,4,10,10,0,33.982,0
2020,4,10,11,0,34.413,0
2020,4,10,12,0,34.87,0
2020,4,10,13,0,35.166,0
2020,4,10,14,0,35.166,0
2020,4,10,15,0,35.301,0
2020,4,10,16,0,34.924,0
2020,4,10,17,0,34.789,0
2020,4,10,18,0,34.991,0
2020,4,10,19,0,38.262,0
2020,4,10,20,0,38.908,0
2020,4,10,21,0,37.293,0
2020,4,10,22,0,35.166,0
2020,4,10,23,0,32.838,0
2020,4,10,24,0,31.237,0
2020,4,11,1,0,30.577,0
2020,4,11,2,0,30.214,0
2020,4,11,3,0,30.025,0
2020,4,11,4,0,29.998,0
2020,4,11,5,0,30.187,0
2020,4,11,6,0,30.079,0
2020,4,11,7,0,30.106,0
2020,4,11,8,0,30.954,0
2020,4,11,9,0,32.111,0
2020,4,11,10,0,32.488,0
2020,4,11,11,0,32.838,0
2020,4,11,12,0,32.986,0
2020,4,11,13,0,33.376,0
2020,4,11,14,0,33.511,0
2020,4,11,15,0,33.834,0
2020,4,11,16,0,33.982,0
2020,4,11,17,0,34.413,0
2020,4,11,18,0,34.386,0
2020,4,11,19,0,37.548,0
2020,4,11,20,0,38.235,0
2020,4,11,21,0,36.795,0
2020,4,11,22,0,34.816,0
2020,4,11,23,0,32.663,0
2020,4,11,24,0,31.196,0
2020,4,12,1,0,30.416,0
2020,4,12,2,0,30.039,0
2020,4,12,3,0,29.891,0
2020,4,12,4,0,29.81,0
2020,4,12,5,0,29.931,0
2020,4,12,6,0,29.702,0
2020,4,12,7,0,29.743,0
2020,4,12,8,0,30.281,0
2020,4,12,9,0,31.142,0
2020,4,12,10,0,31.896,0
2020,4,12,11,0,32.502,0
2020,4,12,12,0,32.932,0
2020,4,12,13,0,33.242,0
2020,4,12,14,0,33.578,0
2020,4,12,15,0,34.076,0
2020,4,12,16,0,34.547,0
2020,4,12,17,0,34.628,0
2020,4,12,18,0,34.413,0
2020,4,12,19,0,37.481,0
2020,4,12,20,0,38.154,0
2020,4,12,21,0,36.512,0
2020,4,12,22,0,34.399,0
2020,4,12,23,0,31.923,0
2020,4,12,24,0,30.792,0
2020,4,13,1,0,30.187,0
2020,4,13,2,0,29.891,0
2020,4,13,3,0,29.877,0
2020,4,13,4,0,30.039,0
2020,4,13,5,0,30.671,0
2020,4,13,6,0,30.873,0
2020,4,13,7,0,31.385,0
2020,4,13,8,0,32.461,0
2020,4,13,9,0,33.942,0
2020,4,13,10,0,34.359,0
2020,4,13,11,0,34.52,0
2020,4,13,12,0,34.991,0
2020,4,13,13,0,35.072,0
2020,4,13,14,0,34.884,0
2020,4,13,15,0,34.399,0
2020,4,13,16,0,34.036,0
2020,4,13,17,0,33.713,0
2020,4,13,18,0,34.063,0
2020,4,13,19,0,37.858,0
2020,4,13,20,0,38.369,0
2020,4,13,21,0,36.647,0
2020,4,13,22,0,34.305,0
2020,4,13,23,0,31.99,0
2020,4,13,24,0,30.779,0
2020,4,14,1,0,30.173,0
2020,4,14,2,0,29.931,0
2020,4,14,3,0,29.891,0
2020,4,14,4,0,30.066,0
2020,4,14,5,0,30.752,0
2020,4,14,6,0,30.927,0
2020,4,14,7,0,31.304,0
2020,4,14,8,0,32.246,0
2020,4,14,9,0,33.242,0
2020,4,14,10,0,33.78,0
2020,4,14,11,0,33.336,0
2020,4,14,12,0,33.484,0
2020,4,14,13,0,33.726,0
2020,4,14,14,0,33.861,0
2020,4,14,15,0,33.78,0
2020,4,14,16,0,33.659,0
2020,4,14,17,0,33.296,0
2020,4,14,18,0,34.816,0
2020,4,14,19,0,38.894,0
2020,4,14,20,0,38.962,0
2020,4,14,21,0,37.239,0
2020,4,14,22,0,34.588,0
2020,4,14,23,0,32.125,0
2020,4,14,24,0,30.873,0
2020,4,15,1,0,30.227,0
2020,4,15,2,0,29.918,0
2020,4,15,3,0,29.864,0
2020,4,15,4,0,29.985,0
2020,4,15,5,0,30.55,0
2020,4,15,6,0,30.698,0
2020,4,15,7,0,31.263,0
2020,4,15,8,0,31.815,0
2020,4,15,9,0,32.771,0
2020,4,15,10,0,33.457,0
2020,4,15,11,0,34.44,0
2020,4,15,12,0,35.745,0
2020,4,15,13,0,37.32,0
2020,4,15,14,0,38.221,0
2020,4,15,15,0,38.558,0
2020,4,15,16,0,38.665,0
2020,4,15,17,0,39.5,0
2020,4,15,18,0,39.069,0
2020,4,15,19,0,42.205,0
2020,4,15,20,0,43.039,0
2020,4,15,21,0,40.132,0
2020,4,15,22,0,36.378,0
2020,4,15,23,0,33.457,0
2020,4,15,24,0,31.546,0
2020,4,16,1,0,30.765,0
2020,4,16,2,0,30.402,0
2020,4,16,3,0,30.173,0
2020,4,16,4,0,30.375,0
2020,4,16,5,0,30.994,0
2020,4,16,6,0,30.967,0
2020,4,16,7,0,31.6,0
2020,4,16,8,0,32.946,0
2020,4,16,9,0,35.261,0
2020,4,16,10,0,36.768,0
2020,4,16,11,0,37.871,0
2020,4,16,12,0,39.11,0
2020,4,16,13,0,40.482,0
2020,4,16,14,0,41.895,0
2020,4,16,15,0,43.497,0
2020,4,16,16,0,45.004,0
2020,4,16,17,0,46.337,0
2020,4,16,18,0,44.183,0
2020,4,16,19,0,46.646,0
2020,4,16,20,0,47.736,0
2020,4,16,21,0,45.206,0
2020,4,16,22,0,40.038,0
2020,4,16,23,0,35.678,0
2020,4,16,24,0,33.08,0
2020,4,17,1,0,31.613,0
2020,4,17,2,0,30.86,0
2020,4,17,3,0,30.51,0
2020,4,17,4,0,30.456,0
2020,4,17,5,0,31.075,0
2020,4,17,6,0,31.169,0
2020,4,17,7,0,31.479,0
2020,4,17,8,0,32.932,0
2020,4,17,9,0,33.565,0
2020,4,17,10,0,34.857,0
2020,4,17,11,0,35.745,0
2020,4,17,12,0,36.095,0
2020,4,17,13,0,36.458,0
2020,4,17,14,0,36.014,0
2020,4,17,15,0,35.341,0
2020,4,17,16,0,34.063,0
2020,4,17,17,0,34.265,0
2020,4,17,18,0,34.386,0
2020,4,17,19,0,37.064,0
2020,4,17,20,0,37.858,0
2020,4,17,21,0,36.391,0
2020,4,17,22,0,34.386,0
2020,4,17,23,0,32.286,0
2020,4,17,24,0,30.967,0
2020,4,18,1,0,30.268,0
2020,4,18,2,0,30.025,0
2020,4,18,3,0,29.891,0
2020,4,18,4,0,29.864,0
2020,4,18,5,0,30.012,0
2020,4,18,6,0,29.77,0
2020,4,18,7,0,29.945,0
2020,4,18,8,0,30.725,0
2020,4,18,9,0,31.896,0
2020,4,18,10,0,33.08,0
2020,4,18,11,0,33.524,0
2020,4,18,12,0,32.946,0
2020,4,18,13,0,33.215,0
2020,4,18,14,0,33.107,0
2020,4,18,15,0,33.336,0
2020,4,18,16,0,33.497,0
2020,4,18,17,0,33.619,0
2020,4,18,18,0,33.888,0
2020,4,18,19,0,37.562,0
2020,4,18,20,0,38.935,0
2020,4,18,21,0,37.36,0
2020,4,18,22,0,35.234,0
2020,4,18,23,0,32.905,0
2020,4,18,24,0,31.21,0
2020,4,19,1,0,30.416,0
2020,4,19,2,0,29.971,0
2020,4,19,3,0,29.81,0
2020,4,19,4,0,29.783,0
2020,4,19,5,0,29.864,0
2020,4,19,6,0,29.568,0
2020,4,19,7,0,29.702,0
2020,4,19,8,0,30.241,0
2020,4,19,9,0,31.156,0
2020,4,19,10,0,31.842,0
2020,4,19,11,0,32.327,0
2020,4,19,12,0,32.757,0
2020,4,19,13,0,32.959,0
2020,4,19,14,0,32.919,0
2020,4,19,15,0,32.905,0
2020,4,19,16,0,32.919,0
2020,4,19,17,0,32.784,0
2020,4,19,18,0,32.609,0
2020,4,19,19,0,35.234,0
2020,4,19,20,0,36.916,0
2020,4,19,21,0,35.462,0
2020,4,19,22,0,33.592,0
2020,4,19,23,0,31.506,0
2020,4,19,24,0,30.496,0
2020,4,20,1,0,29.971,0
2020,4,20,2,0,29.743,0
2020,4,20,3,0,29.702,0
2020,4,20,4,0,29.823,0
2020,4,20,5,0,30.429,0
2020,4,20,6,0,30.631,0
2020,4,20,7,0,31.142,0
2020,4,20,8,0,32.205,0
2020,4,20,9,0,33.174,0
2020,4,20,10,0,33.524,0
2020,4,20,11,0,33.82,0
2020,4,20,12,0,33.74,0
2020,4,20,13,0,32.811,0
2020,4,20,14,0,32.825,0
2020,4,20,15,0,32.744,0
2020,4,20,16,0,32.569,0
2020,4,20,17,0,32.528,0
2020,4,20,18,0,33.174,0
2020,4,20,19,0,36.902,0
2020,4,20,20,0,38.235,0
2020,4,20,21,0,36.593,0
2020,4,20,22,0,33.942,0
2020,4,20,23,0,31.681,0
2020,4,20,24,0,30.55,0
2020,4,21,1,0,30.066,0
2020,4,21,2,0,29.689,0
2020,4,21,3,0,29.648,0
2020,4,21,4,0,29.77,0
2020,4,21,5,0,30.335,0
2020,4,21,6,0,30.644,0
2020,4,21,7,0,31.21,0
2020,4,21,8,0,31.882,0
2020,4,21,9,0,32.703,0
2020,4,21,10,0,33.04,0
2020,4,21,11,0,33.228,0
2020,4,21,12,0,33.309,0
2020,4,21,13,0,32.663,0
2020,4,21,14,0,32.502,0
2020,4,21,15,0,32.475,0
2020,4,21,16,0,33.847,0
2020,4,21,17,0,33.713,0
2020,4,21,18,0,34.265,0
2020,4,21,19,0,37.818,0
2020,4,21,20,0,39.688,0
2020,4,21,21,0,37.602,0
2020,4,21,22,0,34.022,0
2020,4,21,23,0,31.802,0
2020,4,21,24,0,30.617,0
2020,4,22,1,0,30.146,0
2020,4,22,2,0,29.918,0
2020,4,22,3,0,29.864,0
2020,4,22,4,0,30.052,0
2020,4,22,5,0,30.833,0
2020,4,22,6,0,31.237,0
2020,4,22,7,0,31.936,0
2020,4,22,8,0,32.717,0
2020,4,22,9,0,33.578,0
2020,4,22,10,0,33.969,0
2020,4,22,11,0,34.466,0
2020,4,22,12,0,33.847,0
2020,4,22,13,0,34.426,0
2020,4,22,14,0,34.601,0
2020,4,22,15,0,35.261,0
2020,4,22,16,0,36.041,0
2020,4,22,17,0,36.081,0
2020,4,22,18,0,36.055,0
2020,4,22,19,0,39.379,0
2020,4,22,20,0,40.778,0
2020,4,22,21,0,38.342,0
2020,4,22,22,0,34.736,0
2020,4,22,23,0,32.138,0
2020,4,22,24,0,30.819,0
2020,4,23,1,0,30.173,0
2020,4,23,2,0,29.904,0
2020,4,23,3,0,29.864,0
2020,4,23,4,0,29.958,0
2020,4,23,5,0,30.537,0
2020,4,23,6,0,30.927,0
2020,4,23,7,0,31.586,0
2020,4,23,8,0,32.744,0
2020,4,23,9,0,34.063,0
2020,4,23,10,0,34.87,0
2020,4,23,11,0,35.53,0
2020,4,23,12,0,35.476,0
2020,4,23,13,0,36.593,0
2020,4,23,14,0,38.046,0
2020,4,23,15,0,37.871,0
2020,4,23,16,0,38.477,0
2020,4,23,17,0,39.042,0
2020,4,23,18,0,38.975,0
2020,4,23,19,0,42.851,0
2020,4,23,20,0,43.766,0
2020,4,23,21,0,40.725,0
2020,4,23,22,0,36.135,0
2020,4,23,23,0,32.905,0
2020,4,23,24,0,31.29,0
2020,4,24,1,0,30.496,0
2020,4,24,2,0,30.16,0
2020,4,24,3,0,30.052,0
2020,4,24,4,0,30.173,0
2020,4,24,5,0,30.873,0
2020,4,24,6,0,31.317,0
2020,4,24,7,0,32.071,0
2020,4,24,8,0,33.403,0
2020,4,24,9,0,34.722,0
2020,4,24,10,0,35.18,0
2020,4,24,11,0,35.933,0
2020,4,24,12,0,35.139,0
2020,4,24,13,0,35.933,0
2020,4,24,14,0,37.333,0
2020,4,24,15,0,39.096,0
2020,4,24,16,0,39.957,0
2020,4,24,17,0,39.85,0
2020,4,24,18,0,40.805,0
2020,4,24,19,0,41.815,0
2020,4,24,20,0,43.524,0
2020,4,24,21,0,41.021,0
2020,4,24,22,0,37.791,0
2020,4,24,23,0,34.251,0
2020,4,24,24,0,32.192,0
2020,4,25,1,0,31.156,0
2020,4,25,2,0,30.51,0
2020,4,25,3,0,30.16,0
2020,4,25,4,0,30.133,0
2020,4,25,5,0,30.254,0
2020,4,25,6,0,29.877,0
2020,4,25,7,0,30.294,0
2020,4,25,8,0,31.6,0
2020,4,25,9,0,33.161,0
2020,4,25,10,0,34.211,0
2020,4,25,11,0,33.928,0
2020,4,25,12,0,35.785,0
2020,4,25,13,0,36.741,0
2020,4,25,14,0,37.32,0
2020,4,25,15,0,37.898,0
2020,4,25,16,0,37.67,0
2020,4,25,17,0,37.723,0
2020,4,25,18,0,36.566,0
2020,4,25,19,0,38.598,0
2020,4,25,20,0,40.415,0
2020,4,25,21,0,38.45,0
2020,4,25,22,0,35.933,0
2020,4,25,23,0,33.403,0
2020,4,25,24,0,31.64,0
2020,4,26,1,0,30.644,0
2020,4,26,2,0,30.214,0
2020,4,26,3,0,29.971,0
2020,4,26,4,0,29.85,0
2020,4,26,5,0,29.918,0
2020,4,26,6,0,29.568,0
2020,4,26,7,0,29.729,0
2020,4,26,8,0,30.416,0
2020,4,26,9,0,31.263,0
2020,4,26,10,0,31.815,0
2020,4,26,11,0,32.313,0
2020,4,26,12,0,32.636,0
2020,4,26,13,0,32.784,0
2020,4,26,14,0,32.892,0
2020,4,26,15,0,32.986,0
2020,4,26,16,0,32.919,0
2020,4,26,17,0,33.174,0
2020,4,26,18,0,33.148,0
2020,4,26,19,0,35.368,0
2020,4,26,20,0,37.36,0
2020,4,26,21,0,36.001,0
2020,4,26,22,0,33.861,0
2020,4,26,23,0,31.869,0
2020,4,26,24,0,30.617,0
2020,4,27,1,0,30.173,0
2020,4,27,2,0,29.891,0
2020,4,27,3,0,29.891,0
2020,4,27,4,0,29.958,0
2020,4,27,5,0,30.644,0
2020,4,27,6,0,30.927,0
2020,4,27,7,0,31.546,0
2020,4,27,8,0,32.152,0
2020,4,27,9,0,32.959,0
2020,4,27,10,0,33.74,0
2020,4,27,11,0,34.588,0
2020,4,27,12,0,34.991,0
2020,4,27,13,0,35.812,0
2020,4,27,14,0,36.081,0
2020,4,27,15,0,36.62,0
2020,4,27,16,0,36.727,0
2020,4,27,17,0,36.552,0
2020,4,27,18,0,36.552,0
2020,4,27,19,0,39.311,0
2020,4,27,20,0,42.434,0
2020,4,27,21,0,40.038,0
2020,4,27,22,0,36.229,0
2020,4,27,23,0,32.825,0
2020,4,27,24,0,31.129,0
2020,4,28,1,0,30.483,0
2020,4,28,2,0,30.16,0
2020,4,28,3,0,30.052,0
2020,4,28,4,0,30.241,0
2020,4,28,5,0,31.008,0
2020,4,28,6,0,31.115,0
2020,4,28,7,0,32.111,0
2020,4,28,8,0,33.767,0
2020,4,28,9,0,35.059,0
2020,4,28,10,0,36.108,0
2020,4,28,11,0,37.441,0
2020,4,28,12,0,38.49,0
2020,4,28,13,0,39.567,0
2020,4,28,14,0,40.873,0
2020,4,28,15,0,41.694,0
2020,4,28,16,0,42.124,0
2020,4,28,17,0,41.371,0
2020,4,28,18,0,40.173,0
2020,4,28,19,0,42.757,0
2020,4,28,20,0,44.049,0
2020,4,28,21,0,40.805,0
2020,4,28,22,0,36.902,0
2020,4,28,23,0,33.309,0
2020,4,28,24,0,31.465,0
2020,4,29,1,0,30.725,0
2020,4,29,2,0,30.241,0
2020,4,29,3,0,30.093,0
2020,4,29,4,0,30.16,0
2020,4,29,5,0,30.779,0
2020,4,29,6,0,30.94,0
2020,4,29,7,0,31.896,0
2020,4,29,8,0,33.39,0
2020,4,29,9,0,35.355,0
2020,4,29,10,0,36.512,0
2020,4,29,11,0,37.508,0
2020,4,29,12,0,37.468,0
2020,4,29,13,0,38.517,0
2020,4,29,14,0,39.473,0
2020,4,29,15,0,39.756,0
2020,4,29,16,0,39.379,0
2020,4,29,17,0,38.342,0
2020,4,29,18,0,38.019,0
2020,4,29,19,0,42.043,0
2020,4,29,20,0,44.802,0
2020,4,29,21,0,41.29,0
2020,4,29,22,0,36.875,0
2020,4,29,23,0,33.592,0
2020,4,29,24,0,31.694,0
2020,4,30,1,0,30.792,0
2020,4,30,2,0,30.348,0
2020,4,30,3,0,30.2,0
2020,4,30,4,0,30.308,0
2020,4,30,5,0,31.088,0
2020,4,30,6,0,31.721,0
2020,4,30,7,0,32.542,0
2020,4,30,8,0,33.78,0
2020,4,30,9,0,35.57,0
2020,4,30,10,0,37.145,0
2020,4,30,11,0,38.114,0
2020,4,30,12,0,39.11,0
2020,4,30,13,0,38.962,0
2020,4,30,14,0,37.333,0
2020,4,30,15,0,37.172,0
2020,4,30,16,0,37.387,0
2020,4,30,17,0,36.943,0
2020,4,30,18,0,37.858,0
2020,4,30,19,0,40.846,0
2020,4,30,20,0,41.922,0
2020,4,30,21,0,39.338,0
2020,4,30,22,0,35.758,0
2020,4,30,23,0,33.013,0
2020,4,30,24,0,31.371,0
2020,5,1,1,0,28.558,0
2020,5,1,2,0,27.953,0
2020,5,1,3,0,27.63,0
2020,5,1,4,0,27.899,0
2020,5,1,5,0,28.693,0
2020,5,1,6,0,28.827,0
2020,5,1,7,0,30.066,0
2020,5,1,8,0,31.506,0
2020,5,1,9,0,33.053,0
2020,5,1,10,0,33.874,0
2020,5,1,11,0,35.018,0
2020,5,1,12,0,36.122,0
2020,5,1,13,0,37.252,0
2020,5,1,14,0,38.289,0
