Year,Month,Day,Period,1,2,3
2020,4,4,24,25.701,0,0
2020,4,5,1,25.013,0,0
2020,4,5,2,24.654,0,0
2020,4,5,3,24.548,0,0
2020,4,5,4,24.696,0,0
2020,4,5,5,25.267,0,0
2020,4,5,6,25.806,0,0
2020,4,5,7,26.631,0,0
2020,4,5,8,27.71,0,0
2020,4,5,9,28.493,0,0
2020,4,5,10,28.979,0,0
2020,4,5,11,29.223,0,0
2020,4,5,12,29.212,0,0
2020,4,5,13,29.254,0,0
2020,4,5,14,29.254,0,0
2020,4,5,15,29.603,0,0
2020,4,5,16,30.185,0,0
2020,4,5,17,30.788,0,0
2020,4,5,18,31.655,0,0
2020,4,5,19,34.733,0,0
2020,4,5,20,34.257,0,0
2020,4,5,21,31.983,0,0
2020,4,5,22,29.36,0,0
2020,4,5,23,26.705,0,0
2020,4,5,24,25.436,0,0
2020,4,6,1,24.791,0,0
2020,4,6,2,24.558,0,0
2020,4,6,3,24.548,0,0
2020,4,6,4,25.182,0,0
2020,4,6,5,27.181,0,0
2020,4,6,6,30.079,0,0
2020,4,6,7,31.771,0,0
2020,4,6,8,31.972,0,0
2020,4,6,9,31.994,0,0
2020,4,6,10,32.914,0,0
2020,4,6,11,33.485,0,0
2020,4,6,12,34.162,0,0
2020,4,6,13,34.743,0,0
2020,4,6,14,35.42,0,0
2020,4,6,15,35.791,0,0
2020,4,6,16,35.992,0,0
2020,4,6,17,35.558,0,0
2020,4,6,18,36.52,0,0
2020,4,6,19,39.059,0,0
2020,4,6,20,38.297,0,0
2020,4,6,21,36.108,0,0
2020,4,6,22,31.972,0,0
2020,4,6,23,28.588,0,0
2020,4,6,24,26.864,0,0
2020,4,7,1,26.018,0,0
2020,4,7,2,25.542,0,0
2020,4,7,3,25.394,0,0
2020,4,7,4,25.902,0,0
2020,4,7,5,27.657,0,0
2020,4,7,6,30.1,0,0
2020,4,7,7,31.581,0,0
2020,4,7,8,32.121,0,0
2020,4,7,9,32.607,0,0
2020,4,7,10,33.242,0,0
2020,4,7,11,33.834,0,0
2020,4,7,12,34.405,0,0
2020,4,7,13,34.447,0,0
2020,4,7,14,34.648,0,0
2020,4,7,15,34.405,0,0
2020,4,7,16,34.342,0,0
2020,4,7,17,34.511,0,0
2020,4,7,18,35.167,0,0
2020,4,7,19,37.504,0,0
2020,4,7,20,37.409,0,0
2020,4,7,21,35.463,0,0
2020,4,7,22,31.592,0,0
2020,4,7,23,28.44,0,0
2020,4,7,24,26.98,0,0
2020,4,8,1,26.039,0,0
2020,4,8,2,25.584,0,0
2020,4,8,3,25.51,0,0
2020,4,8,4,25.923,0,0
2020,4,8,5,27.869,0,0
2020,4,8,6,30.608,0,0
2020,4,8,7,32.163,0,0
2020,4,8,8,32.945,0,0
2020,4,8,9,32.681,0,0
2020,4,8,10,32.195,0,0
2020,4,8,11,31.888,0,0
2020,4,8,12,31.877,0,0
2020,4,8,13,32.068,0,0
2020,4,8,14,31.92,0,0
2020,4,8,15,31.856,0,0
2020,4,8,16,32.3,0,0
2020,4,8,17,32.247,0,0
2020,4,8,18,33.21,0,0
2020,4,8,19,36.087,0,0
2020,4,8,20,35.473,0,0
2020,4,8,21,33.559,0,0
2020,4,8,22,30.312,0,0
2020,4,8,23,27.477,0,0
2020,4,8,24,26.134,0,0
2020,4,9,1,25.574,0,0
2020,4,9,2,25.32,0,0
2020,4,9,3,25.553,0,0
2020,4,9,4,26.251,0,0
2020,4,9,5,28.683,0,0
2020,4,9,6,31.951,0,0
2020,4,9,7,32.924,0,0
2020,4,9,8,32.11,0,0
2020,4,9,9,31.486,0,0
2020,4,9,10,31.539,0,0
2020,4,9,11,31.274,0,0
2020,4,9,12,30.925,0,0
2020,4,9,13,30.809,0,0
2020,4,9,14,30.693,0,0
2020,4,9,15,30.555,0,0
2020,4,9,16,30.894,0,0
2020,4,9,17,31.253,0,0
2020,4,9,18,32.046,0,0
2020,4,9,19,35.061,0,0
2020,4,9,20,34.786,0,0
2020,4,9,21,33.178,0,0
2020,4,9,22,30.005,0,0
2020,4,9,23,27.477,0,0
2020,4,9,24,26.028,0,0
2020,4,10,1,25.5,0,0
2020,4,10,2,25.32,0,0
2020,4,10,3,25.267,0,0
2020,4,10,4,26.092,0,0
2020,4,10,5,28.525,0,0
2020,4,10,6,31.391,0,0
2020,4,10,7,32.47,0,0
2020,4,10,8,31.983,0,0
2020,4,10,9,31.486,0,0
2020,4,10,10,31.687,0,0
2020,4,10,11,31.75,0,0
2020,4,10,12,31.708,0,0
2020,4,10,13,32.173,0,0
2020,4,10,14,32.258,0,0
2020,4,10,15,32.364,0,0
2020,4,10,16,32.734,0,0
2020,4,10,17,32.776,0,0
2020,4,10,18,32.776,0,0
2020,4,10,19,35.029,0,0
2020,4,10,20,34.363,0,0
2020,4,10,21,32.681,0,0
2020,4,10,22,30.407,0,0
2020,4,10,23,27.541,0,0
2020,4,10,24,26.145,0,0
2020,4,11,1,25.32,0,0
2020,4,11,2,24.981,0,0
2020,4,11,3,24.929,0,0
2020,4,11,4,24.981,0,0
2020,4,11,5,25.711,0,0
2020,4,11,6,26.272,0,0
2020,4,11,7,27.636,0,0
2020,4,11,8,28.916,0,0
2020,4,11,9,30.016,0,0
2020,4,11,10,30.693,0,0
2020,4,11,11,30.968,0,0
2020,4,11,12,31.116,0,0
2020,4,11,13,31.486,0,0
2020,4,11,14,31.972,0,0
2020,4,11,15,32.829,0,0
2020,4,11,16,33.21,0,0
2020,4,11,17,33.834,0,0
2020,4,11,18,33.686,0,0
2020,4,11,19,35.611,0,0
2020,4,11,20,34.902,0,0
2020,4,11,21,32.829,0,0
2020,4,11,22,30.122,0,0
2020,4,11,23,27.657,0,0
2020,4,11,24,26.208,0,0
2020,4,12,1,25.341,0,0
2020,4,12,2,24.802,0,0
2020,4,12,3,24.717,0,0
2020,4,12,4,24.611,0,0
2020,4,12,5,25.045,0,0
2020,4,12,6,25.235,0,0
2020,4,12,7,26.325,0,0
2020,4,12,8,27.594,0,0
2020,4,12,9,28.789,0,0
2020,4,12,10,29.614,0,0
2020,4,12,11,30.375,0,0
2020,4,12,12,31.274,0,0
2020,4,12,13,31.602,0,0
2020,4,12,14,32.195,0,0
2020,4,12,15,32.967,0,0
2020,4,12,16,33.506,0,0
2020,4,12,17,33.961,0,0
2020,4,12,18,34.088,0,0
2020,4,12,19,36.806,0,0
2020,4,12,20,36.51,0,0
2020,4,12,21,34.067,0,0
2020,4,12,22,30.64,0,0
2020,4,12,23,27.689,0,0
2020,4,12,24,26.155,0,0
2020,4,13,1,25.309,0,0
2020,4,13,2,25.013,0,0
2020,4,13,3,24.865,0,0
2020,4,13,4,25.468,0,0
2020,4,13,5,27.245,0,0
2020,4,13,6,29.72,0,0
2020,4,13,7,31.327,0,0
2020,4,13,8,31.719,0,0
2020,4,13,9,31.898,0,0
2020,4,13,10,32.29,0,0
2020,4,13,11,32.48,0,0
2020,4,13,12,32.713,0,0
2020,4,13,13,32.723,0,0
2020,4,13,14,33.009,0,0
2020,4,13,15,32.766,0,0
2020,4,13,16,33.041,0,0
2020,4,13,17,33.379,0,0
2020,4,13,18,33.569,0,0
2020,4,13,19,36.404,0,0
2020,4,13,20,35.96,0,0
2020,4,13,21,33.908,0,0
2020,4,13,22,30.545,0,0
2020,4,13,23,27.467,0,0
2020,4,13,24,26.05,0,0
2020,4,14,1,25.352,0,0
2020,4,14,2,25.003,0,0
2020,4,14,3,25.013,0,0
2020,4,14,4,25.5,0,0
2020,4,14,5,27.403,0,0
2020,4,14,6,29.857,0,0
2020,4,14,7,31.359,0,0
2020,4,14,8,31.549,0,0
2020,4,14,9,31.856,0,0
2020,4,14,10,32.3,0,0
2020,4,14,11,32.67,0,0
2020,4,14,12,33.22,0,0
2020,4,14,13,33.633,0,0
2020,4,14,14,34.183,0,0
2020,4,14,15,34.743,0,0
2020,4,14,16,35.378,0,0
2020,4,14,17,35.346,0,0
2020,4,14,18,35.325,0,0
2020,4,14,19,37.737,0,0
2020,4,14,20,37.208,0,0
2020,4,14,21,34.902,0,0
2020,4,14,22,31.084,0,0
2020,4,14,23,27.975,0,0
2020,4,14,24,26.24,0,0
2020,4,15,1,25.309,0,0
2020,4,15,2,24.992,0,0
2020,4,15,3,24.971,0,0
2020,4,15,4,25.616,0,0
2020,4,15,5,27.446,0,0
2020,4,15,6,30.005,0,0
2020,4,15,7,31.486,0,0
2020,4,15,8,31.92,0,0
2020,4,15,9,32.343,0,0
2020,4,15,10,33.242,0,0
2020,4,15,11,34.225,0,0
2020,4,15,12,35.42,0,0
2020,4,15,13,36.605,0,0
2020,4,15,14,37.832,0,0
2020,4,15,15,39.016,0,0
2020,4,15,16,40.095,0,0
2020,4,15,17,40.402,0,0
2020,4,15,18,39.45,0,0
2020,4,15,19,40.91,0,0
2020,4,15,20,39.81,0,0
2020,4,15,21,37.165,0,0
2020,4,15,22,32.586,0,0
2020,4,15,23,28.683,0,0
2020,4,15,24,26.959,0,0
2020,4,16,1,25.944,0,0
2020,4,16,2,25.394,0,0
2020,4,16,3,25.267,0,0
2020,4,16,4,25.764,0,0
2020,4,16,5,27.583,0,0
2020,4,16,6,29.762,0,0
2020,4,16,7,31.634,0,0
2020,4,16,8,32.544,0,0
2020,4,16,9,33.517,0,0
2020,4,16,10,35.209,0,0
2020,4,16,11,37.345,0,0
2020,4,16,12,39.704,0,0
2020,4,16,13,41.777,0,0
2020,4,16,14,43.596,0,0
2020,4,16,15,45.119,0,0
2020,4,16,16,45.447,0,0
2020,4,16,17,44.199,0,0
2020,4,16,18,43.057,0,0
2020,4,16,19,44.315,0,0
2020,4,16,20,42.951,0,0
2020,4,16,21,39.714,0,0
2020,4,16,22,35.272,0,0
2020,4,16,23,30.925,0,0
2020,4,16,24,28.757,0,0
2020,4,17,1,27.71,0,0
2020,4,17,2,26.727,0,0
2020,4,17,3,26.378,0,0
2020,4,17,4,26.727,0,0
2020,4,17,5,28.112,0,0
2020,4,17,6,30.132,0,0
2020,4,17,7,32.099,0,0
2020,4,17,8,34.13,0,0
2020,4,17,9,35.822,0,0
2020,4,17,10,37.705,0,0
2020,4,17,11,38.456,0,0
2020,4,17,12,38.741,0,0
2020,4,17,13,39.228,0,0
2020,4,17,14,39.513,0,0
2020,4,17,15,40.508,0,0
2020,4,17,16,40.571,0,0
2020,4,17,17,39.82,0,0
2020,4,17,18,37.62,0,0
2020,4,17,19,37.99,0,0
2020,4,17,20,37.25,0,0
2020,4,17,21,35.399,0,0
2020,4,17,22,32.025,0,0
2020,4,17,23,28.874,0,0
2020,4,17,24,27.107,0,0
2020,4,18,1,25.976,0,0
2020,4,18,2,25.362,0,0
2020,4,18,3,24.907,0,0
2020,4,18,4,24.833,0,0
2020,4,18,5,25.235,0,0
2020,4,18,6,25.542,0,0
2020,4,18,7,27.255,0,0
2020,4,18,8,29.434,0,0
2020,4,18,9,31.137,0,0
2020,4,18,10,32.237,0,0
2020,4,18,11,32.364,0,0
2020,4,18,12,32.628,0,0
2020,4,18,13,32.681,0,0
2020,4,18,14,32.967,0,0
2020,4,18,15,33.601,0,0
2020,4,18,16,34.215,0,0
2020,4,18,17,34.5,0,0
2020,4,18,18,34.384,0,0
2020,4,18,19,35.949,0,0
2020,4,18,20,35.6,0,0
2020,4,18,21,33.728,0,0
2020,4,18,22,30.925,0,0
2020,4,18,23,28.112,0,0
2020,4,18,24,26.515,0,0
2020,4,19,1,25.415,0,0
2020,4,19,2,24.833,0,0
2020,4,19,3,24.569,0,0
2020,4,19,4,24.59,0,0
2020,4,19,5,24.865,0,0
2020,4,19,6,24.939,0,0
2020,4,19,7,26.187,0,0
2020,4,19,8,27.964,0,0
2020,4,19,9,29.286,0,0
2020,4,19,10,30.132,0,0
2020,4,19,11,30.936,0,0
2020,4,19,12,31.549,0,0
2020,4,19,13,32.163,0,0
2020,4,19,14,32.755,0,0
2020,4,19,15,33.379,0,0
2020,4,19,16,34.162,0,0
2020,4,19,17,34.405,0,0
2020,4,19,18,33.919,0,0
2020,4,19,19,36.171,0,0
2020,4,19,20,36.584,0,0
2020,4,19,21,34.194,0,0
2020,4,19,22,30.767,0,0
2020,4,19,23,27.573,0,0
2020,4,19,24,26.06,0,0
2020,4,20,1,25.299,0,0
2020,4,20,2,24.865,0,0
2020,4,20,3,24.855,0,0
2020,4,20,4,25.299,0,0
2020,4,20,5,26.917,0,0
2020,4,20,6,29.223,0,0
2020,4,20,7,30.989,0,0
2020,4,20,8,31.92,0,0
2020,4,20,9,32.808,0,0
2020,4,20,10,33.823,0,0
2020,4,20,11,34.405,0,0
2020,4,20,12,34.87,0,0
2020,4,20,13,35.558,0,0
2020,4,20,14,36.383,0,0
2020,4,20,15,36.943,0,0
2020,4,20,16,37.398,0,0
2020,4,20,17,37.017,0,0
2020,4,20,18,36.277,0,0
2020,4,20,19,38.403,0,0
2020,4,20,20,38.488,0,0
2020,4,20,21,35.812,0,0
2020,4,20,22,31.846,0,0
2020,4,20,23,28.493,0,0
2020,4,20,24,26.779,0,0
2020,4,21,1,25.849,0,0
2020,4,21,2,25.436,0,0
2020,4,21,3,25.373,0,0
2020,4,21,4,25.902,0,0
2020,4,21,5,27.731,0,0
2020,4,21,6,30.143,0,0
2020,4,21,7,31.75,0,0
2020,4,21,8,32.184,0,0
2020,4,21,9,32.364,0,0
2020,4,21,10,33.157,0,0
2020,4,21,11,33.792,0,0
2020,4,21,12,34.521,0,0
2020,4,21,13,35.42,0,0
2020,4,21,14,36.319,0,0
2020,4,21,15,37.123,0,0
2020,4,21,16,37.99,0,0
2020,4,21,17,38.033,0,0
2020,4,21,18,37.134,0,0
2020,4,21,19,39.059,0,0
2020,4,21,20,38.71,0,0
2020,4,21,21,36.076,0,0
2020,4,21,22,31.708,0,0
2020,4,21,23,28.408,0,0
2020,4,21,24,26.748,0,0
2020,4,22,1,25.965,0,0
2020,4,22,2,25.563,0,0
2020,4,22,3,25.468,0,0
2020,4,22,4,26.103,0,0
2020,4,22,5,27.858,0,0
2020,4,22,6,30.111,0,0
2020,4,22,7,31.856,0,0
2020,4,22,8,32.258,0,0
2020,4,22,9,32.713,0,0
2020,4,22,10,33.728,0,0
2020,4,22,11,34.479,0,0
2020,4,22,12,35.431,0,0
2020,4,22,13,36.69,0,0
2020,4,22,14,38.033,0,0
2020,4,22,15,39.281,0,0
2020,4,22,16,40.085,0,0
2020,4,22,17,39.884,0,0
2020,4,22,18,38.72,0,0
2020,4,22,19,40.434,0,0
2020,4,22,20,39.736,0,0
2020,4,22,21,37.113,0,0
2020,4,22,22,32.628,0,0
2020,4,22,23,28.884,0,0
2020,4,22,24,27.044,0,0
2020,4,23,1,26.145,0,0
2020,4,23,2,25.574,0,0
2020,4,23,3,25.468,0,0
2020,4,23,4,26.134,0,0
2020,4,23,5,27.816,0,0
2020,4,23,6,30.153,0,0
2020,4,23,7,31.846,0,0
2020,4,23,8,32.396,0,0
2020,4,23,9,32.998,0,0
2020,4,23,10,34.151,0,0
2020,4,23,11,35.304,0,0
2020,4,23,12,36.584,0,0
2020,4,23,13,38.17,0,0
2020,4,23,14,39.841,0,0
2020,4,23,15,41.491,0,0
2020,4,23,16,42.401,0,0
2020,4,23,17,42.475,0,0
2020,4,23,18,40.836,0,0
2020,4,23,19,42.105,0,0
2020,4,23,20,41.237,0,0
2020,4,23,21,38.213,0,0
2020,4,23,22,33.548,0,0
2020,4,23,23,29.614,0,0
2020,4,23,24,27.668,0,0
2020,4,24,1,26.621,0,0
2020,4,24,2,26.007,0,0
2020,4,24,3,25.859,0,0
2020,4,24,4,26.282,0,0
2020,4,24,5,27.816,0,0
2020,4,24,6,30.026,0,0
2020,4,24,7,31.951,0,0
2020,4,24,8,32.734,0,0
2020,4,24,9,33.665,0,0
2020,4,24,10,35.04,0,0
2020,4,24,11,36.827,0,0
2020,4,24,12,38.837,0,0
2020,4,24,13,40.603,0,0
2020,4,24,14,41.978,0,0
2020,4,24,15,41.84,0,0
2020,4,24,16,41.872,0,0
2020,4,24,17,41.565,0,0
2020,4,24,18,39.778,0,0
2020,4,24,19,40.962,0,0
2020,4,24,20,40.053,0,0
2020,4,24,21,37.864,0,0
2020,4,24,22,34.257,0,0
2020,4,24,23,30.714,0,0
2020,4,24,24,28.461,0,0
2020,4,25,1,27.266,0,0
2020,4,25,2,26.441,0,0
2020,4,25,3,26.018,0,0
2020,4,25,4,25.923,0,0
2020,4,25,5,26.24,0,0
2020,4,25,6,26.494,0,0
2020,4,25,7,28.324,0,0
2020,4,25,8,30.703,0,0
2020,4,25,9,32.723,0,0
2020,4,25,10,34.574,0,0
2020,4,25,11,35.843,0,0
2020,4,25,12,36.943,0,0
2020,4,25,13,38.181,0,0
2020,4,25,14,39.408,0,0
2020,4,25,15,40.476,0,0
2020,4,25,16,41.163,0,0
2020,4,25,17,40.455,0,0
2020,4,25,18,38.139,0,0
2020,4,25,19,38.297,0,0
2020,4,25,20,37.747,0,0
2020,4,25,21,34.934,0,0
2020,4,25,22,32.046,0,0
2020,4,25,23,29.286,0,0
2020,4,25,24,27.509,0,0
2020,4,26,1,26.356,0,0
2020,4,26,2,25.69,0,0
2020,4,26,3,25.267,0,0
2020,4,26,4,25.14,0,0
2020,4,26,5,25.256,0,0
2020,4,26,6,25.204,0,0
2020,4,26,7,26.462,0,0
2020,4,26,8,28.218,0,0
2020,4,26,9,29.699,0,0
2020,4,26,10,30.714,0,0
2020,4,26,11,31.232,0,0
2020,4,26,12,31.592,0,0
2020,4,26,13,31.888,0,0
2020,4,26,14,32.173,0,0
2020,4,26,15,32.374,0,0
2020,4,26,16,32.85,0,0
2020,4,26,17,33.284,0,0
2020,4,26,18,33.041,0,0
2020,4,26,19,35.114,0,0
2020,4,26,20,35.463,0,0
2020,4,26,21,33.421,0,0
2020,4,26,22,30.259,0,0
2020,4,26,23,27.435,0,0
2020,4,26,24,26.134,0,0
2020,4,27,1,25.521,0,0
2020,4,27,2,25.119,0,0
2020,4,27,3,25.108,0,0
2020,4,27,4,25.732,0,0
2020,4,27,5,27.488,0,0
2020,4,27,6,29.815,0,0
2020,4,27,7,31.602,0,0
2020,4,27,8,31.994,0,0
2020,4,27,9,32.205,0,0
2020,4,27,10,32.988,0,0
2020,4,27,11,33.369,0,0
2020,4,27,12,34.014,0,0
2020,4,27,13,34.426,0,0
2020,4,27,14,35.251,0,0
2020,4,27,15,36.076,0,0
2020,4,27,16,36.584,0,0
2020,4,27,17,36.869,0,0
2020,4,27,18,36.192,0,0
2020,4,27,19,38.139,0,0
2020,4,27,20,38.213,0,0
2020,4,27,21,35.865,0,0
2020,4,27,22,31.771,0,0
2020,4,27,23,28.228,0,0
2020,4,27,24,26.727,0,0
2020,4,28,1,25.859,0,0
2020,4,28,2,25.457,0,0
2020,4,28,3,25.5,0,0
2020,4,28,4,26.007,0,0
2020,4,28,5,27.752,0,0
2020,4,28,6,29.984,0,0
2020,4,28,7,31.687,0,0
2020,4,28,8,32.279,0,0
2020,4,28,9,32.787,0,0
2020,4,28,10,33.77,0,0
2020,4,28,11,34.849,0,0
2020,4,28,12,35.473,0,0
2020,4,28,13,36.806,0,0
2020,4,28,14,37.938,0,0
2020,4,28,15,39.45,0,0
2020,4,28,16,40.18,0,0
2020,4,28,17,40.127,0,0
2020,4,28,18,39.09,0,0
2020,4,28,19,40.391,0,0
2020,4,28,20,40.159,0,0
2020,4,28,21,37.134,0,0
2020,4,28,22,32.787,0,0
2020,4,28,23,28.948,0,0
2020,4,28,24,27.319,0,0
2020,4,29,1,26.441,0,0
2020,4,29,2,25.933,0,0
2020,4,29,3,25.785,0,0
2020,4,29,4,26.346,0,0
2020,4,29,5,27.89,0,0
2020,4,29,6,30.312,0,0
2020,4,29,7,32.152,0,0
2020,4,29,8,32.903,0,0
2020,4,29,9,33.686,0,0
2020,4,29,10,34.669,0,0
2020,4,29,11,35.854,0,0
2020,4,29,12,36.933,0,0
2020,4,29,13,38.287,0,0
2020,4,29,14,39.619,0,0
2020,4,29,15,41.259,0,0
2020,4,29,16,42.38,0,0
2020,4,29,17,42.062,0,0
2020,4,29,18,39.841,0,0
2020,4,29,19,40.804,0,0
2020,4,29,20,40.296,0,0
2020,4,29,21,37.663,0,0
2020,4,29,22,33.094,0,0
2020,4,29,23,29.339,0,0
2020,4,29,24,27.541,0,0
2020,4,30,1,26.399,0,0
2020,4,30,2,25.954,0,0
2020,4,30,3,25.732,0,0
2020,4,30,4,26.219,0,0
2020,4,30,5,27.858,0,0
2020,4,30,6,30.058,0,0
2020,4,30,7,32.015,0,0
2020,4,30,8,32.565,0,0
2020,4,30,9,33.062,0,0
2020,4,30,10,33.548,0,0
2020,4,30,11,33.844,0,0
2020,4,30,12,34.141,0,0
2020,4,30,13,34.511,0,0
2020,4,30,14,34.617,0,0
2020,4,30,15,34.447,0,0
2020,4,30,16,33.654,0,0
2020,4,30,17,33.379,0,0
2020,4,30,18,33.358,0,0
2020,4,30,19,35.505,0,0
2020,4,30,20,35.42,0,0
2020,4,30,21,33.77,0,0
2020,4,30,22,30.693,0,0
2020,4,30,23,27.752,0,0
2020,4,30,24,26.494,0,0
2020,5,1,1,24.844,0,0
2020,5,1,2,24.453,0,0
2020,5,1,3,24.347,0,0
2020,5,1,4,24.918,0,0
2020,5,1,5,26.727,0,0
2020,5,1,6,28.863,0,0
2020,5,1,7,30.428,0,0
2020,5,1,8,30.608,0,0
2020,5,1,9,30.619,0,0
2020,5,1,10,30.83,0,0
2020,5,1,11,30.883,0,0
2020,5,1,12,30.756,0,0
2020,5,1,13,30.545,0,0
2020,5,1,14,31.021,0,0
2020,5,1,15,31.211,0,0
2020,5,1,16,31.729,0,0
2020,5,1,17,31.793,0,0
2020,5,1,18,31.37,0,0
2020,5,1,19,32.734,0,0
2020,5,1,20,33.041,0,0
2020,5,1,21,32.046,0,0
2020,5,1,22,29.857,0,0
2020,5,1,23,27.488,0,0
2020,5,1,24,25.785,0,0
2020,5,2,1,24.907,0,0
2020,5,2,2,24.22,0,0
2020,5,2,3,23.945,0,0
2020,5,2,4,24.051,0,0
2020,5,2,5,24.347,0,0
2020,5,2,6,24.886,0,0
2020,5,2,7,26.526,0,0
2020,5,2,8,28.44,0,0
2020,5,2,9,29.984,0,0
2020,5,2,10,31.211,0,0
2020,5,2,11,31.962,0,0
2020,5,2,12,32.734,0,0
2020,5,2,13,33.411,0,0
2020,5,2,14,34.31,0,0
2020,5,2,15,35.325,0,0
2020,5,2,16,36.288,0,0
2020,5,2,17,36.594,0,0
2020,5,2,18,36.013,0,0
2020,5,2,19,36.404,0,0
2020,5,2,20,36.266,0,0
2020,5,2,21,34.183,0,0
2020,5,2,22,31.697,0,0
2020,5,2,23,28.789,0,0
2020,5,2,24,27.16,0,0
2020,5,3,1,25.679,0,0
2020,5,3,2,24.833,0,0
2020,5,3,3,24.273,0,0
2020,5,3,4,24.061,0,0
2020,5,3,5,23.924,0,0
2020,5,3,6,24.072,0,0
2020,5,3,7,25.732,0,0
2020,5,3,8,27.975,0,0
2020,5,3,9,30.333,0,0
2020,5,3,10,32.374,0,0
2020,5,3,11,34.479,0,0
2020,5,3,12,36.626,0,0
2020,5,3,13,38.297,0,0
2020,5,3,14,40.116,0,0
2020,5,3,15,41.534,0,0
2020,5,3,16,43.004,0,0
2020,5,3,17,43.427,0,0
2020,5,3,18,42.348,0,0
2020,5,3,19,41.978,0,0
2020,5,3,20,41.1,0,0
2020,5,3,21,38.043,0,0
2020,5,3,22,34.268,0,0
2020,5,3,23,30.365,0,0
2020,5,3,24,28.736,0,0
2020,5,4,1,26.991,0,0
2020,5,4,2,26.24,0,0
2020,5,4,3,25.679,0,0
2020,5,4,4,26.187,0,0
2020,5,4,5,27.647,0,0
2020,5,4,6,30.026,0,0
2020,5,4,7,32.575,0,0
2020,5,4,8,34.627,0,0
2020,5,4,9,36.531,0,0
2020,5,4,10,39.048,0,0
2020,5,4,11,41.364,0,0
2020,5,4,12,43.765,0,0
2020,5,4,13,46.081,0,0
2020,5,4,14,48.049,0,0
2020,5,4,15,49.149,0,0
2020,5,4,16,50.196,0,0
2020,5,4,17,50.249,0,0
2020,5,4,18,48.451,0,0
2020,5,4,19,47.53,0,0
2020,5,4,20,45.775,0,0
2020,5,4,21,42.369,0,0
2020,5,4,22,37.472,0,0
2020,5,4,23,32.924,0,0
2020,5,4,24,30.28,0,0
2020,5,5,1,28.44,0,0
2020,5,5,2,27.224,0,0
2020,5,5,3,26.674,0,0
2020,5,5,4,27.033,0,0
2020,5,5,5,28.514,0,0
2020,5,5,6,30.83,0,0
2020,5,5,7,33.517,0,0
2020,5,5,8,35.071,0,0
2020,5,5,9,36.616,0,0
2020,5,5,10,38.942,0,0
2020,5,5,11,41.438,0,0
2020,5,5,12,43.501,0,0
2020,5,5,13,45.182,0,0
2020,5,5,14,46.769,0,0
2020,5,5,15,47.647,0,0
2020,5,5,16,49.043,0,0
2020,5,5,17,49.318,0,0
2020,5,5,18,47.34,0,0
2020,5,5,19,46.304,0,0
2020,5,5,20,45.087,0,0
2020,5,5,21,42.538,0,0
2020,5,5,22,37.557,0,0
2020,5,5,23,33.02,0,0
2020,5,5,24,30.344,0,0
2020,5,6,1,28.419,0,0
2020,5,6,2,27.319,0,0
2020,5,6,3,26.801,0,0
2020,5,6,4,27.213,0,0
2020,5,6,5,28.651,0,0
2020,5,6,6,30.862,0,0
2020,5,6,7,32.702,0,0
2020,5,6,8,33.94,0,0
2020,5,6,9,34.955,0,0
2020,5,6,10,36.637,0,0
2020,5,6,11,38.963,0,0
2020,5,6,12,40.952,0,0
2020,5,6,13,42.813,0,0
2020,5,6,14,44.558,0,0
2020,5,6,15,44.981,0,0
2020,5,6,16,45.034,0,0
2020,5,6,17,44.421,0,0
2020,5,6,18,43.183,0,0
2020,5,6,19,43.12,0,0
2020,5,6,20,42.718,0,0
2020,5,6,21,40.233,0,0
2020,5,6,22,35.431,0,0
2020,5,6,23,31.253,0,0
2020,5,6,24,28.821,0,0
2020,5,7,1,27.351,0,0
2020,5,7,2,26.251,0,0
2020,5,7,3,25.891,0,0
2020,5,7,4,26.43,0,0
2020,5,7,5,27.869,0,0
2020,5,7,6,30.164,0,0
2020,5,7,7,32.258,0,0
2020,5,7,8,33.326,0,0
2020,5,7,9,34.405,0,0
2020,5,7,10,35.738,0,0
2020,5,7,11,37.155,0,0
2020,5,7,12,38.752,0,0
2020,5,7,13,40.402,0,0
2020,5,7,14,42.02,0,0
2020,5,7,15,43.12,0,0
2020,5,7,16,44.273,0,0
2020,5,7,17,44.273,0,0
2020,5,7,18,42.2,0,0
2020,5,7,19,41.692,0,0
2020,5,7,20,41.269,0,0
2020,5,7,21,38.932,0,0
2020,5,7,22,34.881,0,0
2020,5,7,23,31.137,0,0
2020,5,7,24,28.842,0,0
2020,5,8,1,27.551,0,0
2020,5,8,2,26.631,0,0
2020,5,8,3,26.314,0,0
2020,5,8,4,26.578,0,0
2020,5,8,5,27.996,0,0
2020,5,8,6,30.185,0,0
2020,5,8,7,32.396,0,0
2020,5,8,8,33.506,0,0
2020,5,8,9,34.5,0,0
2020,5,8,10,35.759,0,0
2020,5,8,11,36.616,0,0
2020,5,8,12,37.715,0,0
2020,5,8,13,38.794,0,0
2020,5,8,14,39.979,0,0
2020,5,8,15,40.582,0,0
2020,5,8,16,41.322,0,0
2020,5,8,17,41.259,0,0
2020,5,8,18,39.535,0,0
2020,5,8,19,39.365,0,0
2020,5,8,20,39.217,0,0
2020,5,8,21,37.229,0,0
2020,5,8,22,34.437,0,0
2020,5,8,23,30.978,0,0
2020,5,8,24,28.725,0,0
2020,5,9,1,27.351,0,0
2020,5,9,2,26.462,0,0
2020,5,9,3,25.796,0,0
2020,5,9,4,25.679,0,0
2020,5,9,5,25.701,0,0
