Year,Month,Day,Period,1,2,3
2020,3,27,11,0,0,49.769
2020,3,27,12,0,0,51.23
2020,3,27,13,0,0,51.974
2020,3,27,14,0,0,52.744
2020,3,27,15,0,0,52.068
2020,3,27,16,0,0,51
2020,3,27,17,0,0,49.201
2020,3,27,18,0,0,47.876
2020,3,27,19,0,0,50.215
2020,3,27,20,0,0,49.891
2020,3,27,21,0,0,47.592
2020,3,27,22,0,0,44.657
2020,3,27,23,0,0,40.897
2020,3,27,24,0,0,37.678
2020,3,28,1,0,0,35.433
2020,3,28,2,0,0,34.067
2020,3,28,3,0,0,33.351
2020,3,28,4,0,0,33.08
2020,3,28,5,0,0,33.013
2020,3,28,6,0,0,33.391
2020,3,28,7,0,0,33.743
2020,3,28,8,0,0,35.569
2020,3,28,9,0,0,38.111
2020,3,28,10,0,0,40.045
2020,3,28,11,0,0,41.668
2020,3,28,12,0,0,41.993
2020,3,28,13,0,0,41.749
2020,3,28,14,0,0,41.181
2020,3,28,15,0,0,40.491
2020,3,28,16,0,0,39.788
2020,3,28,17,0,0,39.788
2020,3,28,18,0,0,41.1
2020,3,28,19,0,0,44.792
2020,3,28,20,0,0,45.604
2020,3,28,21,0,0,43.845
2020,3,28,22,0,0,41.939
2020,3,28,23,0,0,39.382
2020,3,28,24,0,0,37.07
2020,3,29,1,0,0,35.149
2020,3,29,2,0,0,34.189
2020,3,29,3,0,0,33.405
2020,3,29,4,0,0,33.418
2020,3,29,5,0,0,33.31
2020,3,29,6,0,0,33.08
2020,3,29,7,0,0,32.918
2020,3,29,8,0,0,33.526
2020,3,29,9,0,0,34.703
2020,3,29,10,0,0,36.204
2020,3,29,11,0,0,37.57
2020,3,29,12,0,0,38.355
2020,3,29,13,0,0,38.571
2020,3,29,14,0,0,38.557
2020,3,29,15,0,0,38.273
2020,3,29,16,0,0,38.071
2020,3,29,17,0,0,38.098
2020,3,29,18,0,0,38.99
2020,3,29,19,0,0,43.25
2020,3,29,20,0,0,44.657
2020,3,29,21,0,0,43.927
2020,3,29,22,0,0,41.695
2020,3,29,23,0,0,38.72
2020,3,29,24,0,0,36.299
2020,3,30,1,0,0,34.379
2020,3,30,2,0,0,33.351
2020,3,30,3,0,0,32.958
2020,3,30,4,0,0,32.783
2020,3,30,5,0,0,33.107
2020,3,30,6,0,0,34.46
2020,3,30,7,0,0,37.476
2020,3,30,8,0,0,41.208
2020,3,30,9,0,0,44.386
2020,3,30,10,0,0,46.888
2020,3,30,11,0,0,48.62
2020,3,30,12,0,0,49.607
2020,3,30,13,0,0,49.553
2020,3,30,14,0,0,49.756
2020,3,30,15,0,0,49.215
2020,3,30,16,0,0,47.93
2020,3,30,17,0,0,47.389
2020,3,30,18,0,0,48.011
2020,3,30,19,0,0,51
2020,3,30,20,0,0,51.338
2020,3,30,21,0,0,49.12
2020,3,30,22,0,0,45.577
2020,3,30,23,0,0,41.303
2020,3,30,24,0,0,37.611
2020,3,31,1,0,0,35.19
2020,3,31,2,0,0,34.243
2020,3,31,3,0,0,33.743
2020,3,31,4,0,0,33.405
2020,3,31,5,0,0,33.892
2020,3,31,6,0,0,35.609
2020,3,31,7,0,0,38.666
2020,3,31,8,0,0,42.588
2020,3,31,9,0,0,46.145
2020,3,31,10,0,0,48.592
2020,3,31,11,0,0,50.689
2020,3,31,12,0,0,51.919
2020,3,31,13,0,0,52.258
2020,3,31,14,0,0,52.393
2020,3,31,15,0,0,52.501
2020,3,31,16,0,0,53.042
2020,3,31,17,0,0,54.11
2020,3,31,18,0,0,55.706
2020,3,31,19,0,0,56.937
2020,3,31,20,0,0,55.774
2020,3,31,21,0,0,52.663
2020,3,31,22,0,0,48.579
2020,3,31,23,0,0,43.561
2020,3,31,24,0,0,39.626
2020,4,1,1,0,0,35.339
2020,4,1,2,0,0,34.419
2020,4,1,3,0,0,33.824
2020,4,1,4,0,0,33.716
2020,4,1,5,0,0,33.797
2020,4,1,6,0,0,34.987
2020,4,1,7,0,0,37.976
2020,4,1,8,0,0,42.277
2020,4,1,9,0,0,46.28
2020,4,1,10,0,0,49.417
2020,4,1,11,0,0,51.946
2020,4,1,12,0,0,52.677
2020,4,1,13,0,0,52.366
2020,4,1,14,0,0,51.838
2020,4,1,15,0,0,51.094
2020,4,1,16,0,0,49.566
2020,4,1,17,0,0,48.444
2020,4,1,18,0,0,48.444
2020,4,1,19,0,0,54.489
2020,4,1,20,0,0,56.247
2020,4,1,21,0,0,53.164
2020,4,1,22,0,0,47.713
2020,4,1,23,0,0,41.519
2020,4,1,24,0,0,37.178
2020,4,2,1,0,0,34.919
2020,4,2,2,0,0,34.013
2020,4,2,3,0,0,33.594
2020,4,2,4,0,0,33.526
2020,4,2,5,0,0,33.675
2020,4,2,6,0,0,34.568
2020,4,2,7,0,0,37.516
2020,4,2,8,0,0,41.966
2020,4,2,9,0,0,46.347
2020,4,2,10,0,0,49.336
2020,4,2,11,0,0,51.811
2020,4,2,12,0,0,53.055
2020,4,2,13,0,0,52.853
2020,4,2,14,0,0,52.744
2020,4,2,15,0,0,51.5
2020,4,2,16,0,0,49.931
2020,4,2,17,0,0,48.592
2020,4,2,18,0,0,48.741
2020,4,2,19,0,0,53.948
2020,4,2,20,0,0,55.395
2020,4,2,21,0,0,52.596
2020,4,2,22,0,0,47.227
2020,4,2,23,0,0,41.019
2020,4,2,24,0,0,37.097
2020,4,3,1,0,0,34.744
2020,4,3,2,0,0,33.973
2020,4,3,3,0,0,33.608
2020,4,3,4,0,0,33.459
2020,4,3,5,0,0,33.581
2020,4,3,6,0,0,34.487
2020,4,3,7,0,0,36.989
2020,4,3,8,0,0,41.519
2020,4,3,9,0,0,46.591
2020,4,3,10,0,0,49.864
2020,4,3,11,0,0,52.028
2020,4,3,12,0,0,52.258
2020,4,3,13,0,0,51.635
2020,4,3,14,0,0,51.013
2020,4,3,15,0,0,50.824
2020,4,3,16,0,0,48.876
2020,4,3,17,0,0,48.741
2020,4,3,18,0,0,50.337
2020,4,3,19,0,0,54.543
2020,4,3,20,0,0,54.246
2020,4,3,21,0,0,50.662
2020,4,3,22,0,0,46.442
2020,4,3,23,0,0,40.803
2020,4,3,24,0,0,36.921
2020,4,4,1,0,0,35.163
2020,4,4,2,0,0,34.081
2020,4,4,3,0,0,33.445
2020,4,4,4,0,0,33.364
2020,4,4,5,0,0,33.324
2020,4,4,6,0,0,33.499
2020,4,4,7,0,0,33.729
2020,4,4,8,0,0,34.892
2020,4,4,9,0,0,37.259
2020,4,4,10,0,0,39.491
2020,4,4,11,0,0,41.33
2020,4,4,12,0,0,42.155
2020,4,4,13,0,0,40.37
2020,4,4,14,0,0,39.098
2020,4,4,15,0,0,38.044
2020,4,4,16,0,0,37.394
2020,4,4,17,0,0,36.975
2020,4,4,18,0,0,38.301
2020,4,4,19,0,0,45.631
2020,4,4,20,0,0,47.497
2020,4,4,21,0,0,45.387
2020,4,4,22,0,0,41.398
2020,4,4,23,0,0,37.922
2020,4,4,24,0,0,35.623
2020,4,5,1,0,0,34.176
2020,4,5,2,0,0,33.445
2020,4,5,3,0,0,33.297
2020,4,5,4,0,0,33.202
2020,4,5,5,0,0,33.256
2020,4,5,6,0,0,33.256
2020,4,5,7,0,0,33.242
2020,4,5,8,0,0,33.499
2020,4,5,9,0,0,34.297
2020,4,5,10,0,0,35.298
2020,4,5,11,0,0,35.88
2020,4,5,12,0,0,35.947
2020,4,5,13,0,0,36.164
2020,4,5,14,0,0,36.218
2020,4,5,15,0,0,35.92
2020,4,5,16,0,0,35.826
2020,4,5,17,0,0,35.947
2020,4,5,18,0,0,37.408
2020,4,5,19,0,0,43.643
2020,4,5,20,0,0,46.51
2020,4,5,21,0,0,44.238
2020,4,5,22,0,0,39.396
2020,4,5,23,0,0,35.474
2020,4,5,24,0,0,33.878
2020,4,6,1,0,0,33.297
2020,4,6,2,0,0,33.161
2020,4,6,3,0,0,33.148
2020,4,6,4,0,0,33.188
2020,4,6,5,0,0,33.648
2020,4,6,6,0,0,36.272
2020,4,6,7,0,0,39.22
2020,4,6,8,0,0,42.574
2020,4,6,9,0,0,46.239
2020,4,6,10,0,0,49.472
2020,4,6,11,0,0,51.203
2020,4,6,12,0,0,51.946
2020,4,6,13,0,0,51.919
2020,4,6,14,0,0,51.73
2020,4,6,15,0,0,50.986
2020,4,6,16,0,0,49.728
2020,4,6,17,0,0,49.783
2020,4,6,18,0,0,48.471
2020,4,6,19,0,0,55.057
2020,4,6,20,0,0,55.233
2020,4,6,21,0,0,48.511
2020,4,6,22,0,0,43.359
2020,4,6,23,0,0,37.219
2020,4,6,24,0,0,34.73
2020,4,7,1,0,0,33.648
2020,4,7,2,0,0,33.337
2020,4,7,3,0,0,33.229
2020,4,7,4,0,0,33.283
2020,4,7,5,0,0,33.838
2020,4,7,6,0,0,37.002
2020,4,7,7,0,0,41.087
2020,4,7,8,0,0,45.59
2020,4,7,9,0,0,49.783
2020,4,7,10,0,0,53.258
2020,4,7,11,0,0,55.355
2020,4,7,12,0,0,55.76
2020,4,7,13,0,0,55.111
2020,4,7,14,0,0,54.814
2020,4,7,15,0,0,53.664
2020,4,7,16,0,0,53.11
2020,4,7,17,0,0,52.001
2020,4,7,18,0,0,51.946
2020,4,7,19,0,0,58.073
2020,4,7,20,0,0,58.398
2020,4,7,21,0,0,51.554
2020,4,7,22,0,0,44.157
2020,4,7,23,0,0,37.476
2020,4,7,24,0,0,35.366
2020,4,8,1,0,0,33.973
2020,4,8,2,0,0,33.513
2020,4,8,3,0,0,33.351
2020,4,8,4,0,0,33.472
2020,4,8,5,0,0,34.568
2020,4,8,6,0,0,38.057
2020,4,8,7,0,0,42.534
2020,4,8,8,0,0,45.563
2020,4,8,9,0,0,49.336
2020,4,8,10,0,0,52.122
2020,4,8,11,0,0,53.366
2020,4,8,12,0,0,52.366
2020,4,8,13,0,0,51.703
2020,4,8,14,0,0,50.824
2020,4,8,15,0,0,49.728
2020,4,8,16,0,0,48.295
2020,4,8,17,0,0,47.159
2020,4,8,18,0,0,46.564
2020,4,8,19,0,0,51.608
2020,4,8,20,0,0,56.653
2020,4,8,21,0,0,51.757
2020,4,8,22,0,0,46.077
2020,4,8,23,0,0,38.557
2020,4,8,24,0,0,35.366
2020,4,9,1,0,0,34.108
2020,4,9,2,0,0,33.54
2020,4,9,3,0,0,33.418
2020,4,9,4,0,0,33.662
2020,4,9,5,0,0,34.635
2020,4,9,6,0,0,38.125
2020,4,9,7,0,0,41.519
2020,4,9,8,0,0,44.9
2020,4,9,9,0,0,47.822
2020,4,9,10,0,0,49.485
2020,4,9,11,0,0,50.364
2020,4,9,12,0,0,50.175
2020,4,9,13,0,0,50.418
2020,4,9,14,0,0,50.229
2020,4,9,15,0,0,49.837
2020,4,9,16,0,0,47.7
2020,4,9,17,0,0,45.915
2020,4,9,18,0,0,43.886
2020,4,9,19,0,0,49.891
2020,4,9,20,0,0,54.462
2020,4,9,21,0,0,50.121
2020,4,9,22,0,0,43.981
2020,4,9,23,0,0,37.286
2020,4,9,24,0,0,35.65
2020,4,10,1,0,0,34.149
2020,4,10,2,0,0,33.783
2020,4,10,3,0,0,33.459
2020,4,10,4,0,0,33.567
2020,4,10,5,0,0,34.838
2020,4,10,6,0,0,38.99
2020,4,10,7,0,0,43.859
2020,4,10,8,0,0,48.065
2020,4,10,9,0,0,50.959
2020,4,10,10,0,0,53.637
2020,4,10,11,0,0,55.909
2020,4,10,12,0,0,55.233
2020,4,10,13,0,0,54.57
2020,4,10,14,0,0,54.07
2020,4,10,15,0,0,52.853
2020,4,10,16,0,0,49.336
2020,4,10,17,0,0,46.212
2020,4,10,18,0,0,43.643
2020,4,10,19,0,0,49.282
2020,4,10,20,0,0,51.338
2020,4,10,21,0,0,46.28
2020,4,10,22,0,0,43.345
2020,4,10,23,0,0,37.976
2020,4,10,24,0,0,35.433
2020,4,11,1,0,0,33.973
2020,4,11,2,0,0,33.513
2020,4,11,3,0,0,33.324
2020,4,11,4,0,0,33.324
2020,4,11,5,0,0,33.54
2020,4,11,6,0,0,33.743
2020,4,11,7,0,0,34.5
2020,4,11,8,0,0,35.974
2020,4,11,9,0,0,38.53
2020,4,11,10,0,0,40.491
2020,4,11,11,0,0,41.898
2020,4,11,12,0,0,40.87
2020,4,11,13,0,0,40.045
2020,4,11,14,0,0,39.694
2020,4,11,15,0,0,38.747
2020,4,11,16,0,0,38.179
2020,4,11,17,0,0,37.624
2020,4,11,18,0,0,37.543
2020,4,11,19,0,0,43.345
2020,4,11,20,0,0,45.076
2020,4,11,21,0,0,43.075
2020,4,11,22,0,0,40.18
2020,4,11,23,0,0,36.556
2020,4,11,24,0,0,34.392
2020,4,12,1,0,0,33.567
2020,4,12,2,0,0,33.324
2020,4,12,3,0,0,33.188
2020,4,12,4,0,0,33.175
2020,4,12,5,0,0,33.256
2020,4,12,6,0,0,33.324
2020,4,12,7,0,0,33.378
2020,4,12,8,0,0,33.932
2020,4,12,9,0,0,35.136
2020,4,12,10,0,0,36.84
2020,4,12,11,0,0,37.097
2020,4,12,12,0,0,37.516
2020,4,12,13,0,0,37.124
2020,4,12,14,0,0,37.476
2020,4,12,15,0,0,36.921
2020,4,12,16,0,0,36.475
2020,4,12,17,0,0,36.624
2020,4,12,18,0,0,38.165
2020,4,12,19,0,0,42.926
2020,4,12,20,0,0,46.537
2020,4,12,21,0,0,44.616
2020,4,12,22,0,0,39.153
2020,4,12,23,0,0,35.772
2020,4,12,24,0,0,34
2020,4,13,1,0,0,33.324
2020,4,13,2,0,0,33.215
2020,4,13,3,0,0,33.175
2020,4,13,4,0,0,33.229
2020,4,13,5,0,0,33.973
2020,4,13,6,0,0,36.34
2020,4,13,7,0,0,39.802
2020,4,13,8,0,0,44.67
2020,4,13,9,0,0,48.011
2020,4,13,10,0,0,51.013
2020,4,13,11,0,0,52.42
2020,4,13,12,0,0,54.759
2020,4,13,13,0,0,54.367
2020,4,13,14,0,0,53.082
2020,4,13,15,0,0,52.826
2020,4,13,16,0,0,50.581
2020,4,13,17,0,0,48.714
2020,4,13,18,0,0,47.064
2020,4,13,19,0,0,52.771
2020,4,13,20,0,0,55.422
2020,4,13,21,0,0,51.203
2020,4,13,22,0,0,44.184
2020,4,13,23,0,0,38.828
2020,4,13,24,0,0,35.528
2020,4,14,1,0,0,34.351
2020,4,14,2,0,0,33.756
2020,4,14,3,0,0,33.635
2020,4,14,4,0,0,33.662
2020,4,14,5,0,0,35.068
2020,4,14,6,0,0,37.097
2020,4,14,7,0,0,39.91
2020,4,14,8,0,0,44.278
2020,4,14,9,0,0,47.997
2020,4,14,10,0,0,50.553
2020,4,14,11,0,0,52.42
2020,4,14,12,0,0,51.608
2020,4,14,13,0,0,52.826
2020,4,14,14,0,0,52.285
2020,4,14,15,0,0,51.446
2020,4,14,16,0,0,49.444
2020,4,14,17,0,0,48.038
2020,4,14,18,0,0,46.442
2020,4,14,19,0,0,50.716
2020,4,14,20,0,0,52.934
2020,4,14,21,0,0,48.876
2020,4,14,22,0,0,43.399
2020,4,14,23,0,0,38.219
2020,4,14,24,0,0,35.163
2020,4,15,1,0,0,34.243
2020,4,15,2,0,0,33.472
2020,4,15,3,0,0,33.418
2020,4,15,4,0,0,33.459
2020,4,15,5,0,0,34.365
2020,4,15,6,0,0,36.515
2020,4,15,7,0,0,39.545
2020,4,15,8,0,0,43.791
2020,4,15,9,0,0,47.456
2020,4,15,10,0,0,50.662
2020,4,15,11,0,0,52.028
2020,4,15,12,0,0,53.285
2020,4,15,13,0,0,53.488
2020,4,15,14,0,0,53.948
2020,4,15,15,0,0,53.001
2020,4,15,16,0,0,51.284
2020,4,15,17,0,0,48.065
2020,4,15,18,0,0,44.846
2020,4,15,19,0,0,48.849
2020,4,15,20,0,0,51.703
2020,4,15,21,0,0,47.997
2020,4,15,22,0,0,42.493
2020,4,15,23,0,0,37.935
2020,4,15,24,0,0,35.298
2020,4,16,1,0,0,33.892
2020,4,16,2,0,0,33.459
2020,4,16,3,0,0,33.337
2020,4,16,4,0,0,33.472
2020,4,16,5,0,0,34.419
2020,4,16,6,0,0,36.367
2020,4,16,7,0,0,39.761
2020,4,16,8,0,0,44.413
2020,4,16,9,0,0,48.038
2020,4,16,10,0,0,52.285
2020,4,16,11,0,0,55.639
2020,4,16,12,0,0,59.02
2020,4,16,13,0,0,61.089
2020,4,16,14,0,0,62.265
2020,4,16,15,0,0,62.576
2020,4,16,16,0,0,60.521
2020,4,16,17,0,0,56.436
2020,4,16,18,0,0,51.703
2020,4,16,19,0,0,53.434
2020,4,16,20,0,0,54.665
2020,4,16,21,0,0,49.133
2020,4,16,22,0,0,43.034
2020,4,16,23,0,0,38.111
2020,4,16,24,0,0,35.393
2020,4,17,1,0,0,34.095
2020,4,17,2,0,0,33.608
2020,4,17,3,0,0,33.432
2020,4,17,4,0,0,33.54
2020,4,17,5,0,0,34.297
2020,4,17,6,0,0,36.042
2020,4,17,7,0,0,39.017
2020,4,17,8,0,0,43.697
2020,4,17,9,0,0,47.849
2020,4,17,10,0,0,52.907
2020,4,17,11,0,0,53.867
2020,4,17,12,0,0,52.677
2020,4,17,13,0,0,52.596
2020,4,17,14,0,0,51.757
2020,4,17,15,0,0,49.837
2020,4,17,16,0,0,47.916
2020,4,17,17,0,0,46.28
2020,4,17,18,0,0,44.305
2020,4,17,19,0,0,47.497
2020,4,17,20,0,0,49.052
2020,4,17,21,0,0,45.82
2020,4,17,22,0,0,42.223
2020,4,17,23,0,0,38.26
2020,4,17,24,0,0,35.244
2020,4,18,1,0,0,34.189
2020,4,18,2,0,0,33.635
2020,4,18,3,0,0,33.432
2020,4,18,4,0,0,33.418
2020,4,18,5,0,0,33.648
2020,4,18,6,0,0,33.648
2020,4,18,7,0,0,34.311
2020,4,18,8,0,0,35.744
2020,4,18,9,0,0,38.071
2020,4,18,10,0,0,39.978
2020,4,18,11,0,0,40.64
2020,4,18,12,0,0,40.573
2020,4,18,13,0,0,39.004
2020,4,18,14,0,0,38.733
2020,4,18,15,0,0,38.26
2020,4,18,16,0,0,37.705
2020,4,18,17,0,0,37.543
2020,4,18,18,0,0,37.611
2020,4,18,19,0,0,40.519
2020,4,18,20,0,0,43.44
2020,4,18,21,0,0,42.223
2020,4,18,22,0,0,39.558
2020,4,18,23,0,0,36.15
2020,4,18,24,0,0,34.473
2020,4,19,1,0,0,33.608
2020,4,19,2,0,0,33.297
2020,4,19,3,0,0,33.175
2020,4,19,4,0,0,33.161
2020,4,19,5,0,0,33.188
2020,4,19,6,0,0,33.175
2020,4,19,7,0,0,33.188
2020,4,19,8,0,0,33.648
2020,4,19,9,0,0,34.703
2020,4,19,10,0,0,35.474
2020,4,19,11,0,0,35.974
2020,4,19,12,0,0,35.988
2020,4,19,13,0,0,35.907
2020,4,19,14,0,0,35.704
2020,4,19,15,0,0,35.406
2020,4,19,16,0,0,35.055
2020,4,19,17,0,0,35.339
2020,4,19,18,0,0,35.799
2020,4,19,19,0,0,38.652
2020,4,19,20,0,0,42.628
2020,4,19,21,0,0,41.776
2020,4,19,22,0,0,37.881
2020,4,19,23,0,0,35.515
2020,4,19,24,0,0,33.865
2020,4,20,1,0,0,33.351
2020,4,20,2,0,0,33.202
2020,4,20,3,0,0,33.175
2020,4,20,4,0,0,33.297
2020,4,20,5,0,0,34.067
2020,4,20,6,0,0,35.623
2020,4,20,7,0,0,38.557
2020,4,20,8,0,0,42.507
2020,4,20,9,0,0,45.766
2020,4,20,10,0,0,49.079
2020,4,20,11,0,0,50.067
2020,4,20,12,0,0,50.175
2020,4,20,13,0,0,50.581
2020,4,20,14,0,0,50.581
2020,4,20,15,0,0,48.917
2020,4,20,16,0,0,47.74
2020,4,20,17,0,0,45.482
2020,4,20,18,0,0,43.359
2020,4,20,19,0,0,46.469
2020,4,20,20,0,0,50.77
2020,4,20,21,0,0,46.51
2020,4,20,22,0,0,42.223
2020,4,20,23,0,0,37.462
2020,4,20,24,0,0,34.906
2020,4,21,1,0,0,33.959
2020,4,21,2,0,0,33.459
2020,4,21,3,0,0,33.364
2020,4,21,4,0,0,33.567
2020,4,21,5,0,0,34.663
2020,4,21,6,0,0,36.218
2020,4,21,7,0,0,39.382
2020,4,21,8,0,0,43.548
2020,4,21,9,0,0,47.281
2020,4,21,10,0,0,50.121
2020,4,21,11,0,0,52.907
2020,4,21,12,0,0,54.191
2020,4,21,13,0,0,54.841
2020,4,21,14,0,0,55.936
2020,4,21,15,0,0,55.3
2020,4,21,16,0,0,53.461
2020,4,21,17,0,0,52.203
2020,4,21,18,0,0,48.565
2020,4,21,19,0,0,51.703
2020,4,21,20,0,0,54.394
2020,4,21,21,0,0,48.295
2020,4,21,22,0,0,43.129
2020,4,21,23,0,0,37.692
2020,4,21,24,0,0,34.446
2020,4,22,1,0,0,33.594
2020,4,22,2,0,0,33.297
2020,4,22,3,0,0,33.175
2020,4,22,4,0,0,33.229
2020,4,22,5,0,0,34.203
2020,4,22,6,0,0,35.433
2020,4,22,7,0,0,38.382
2020,4,22,8,0,0,42.709
2020,4,22,9,0,0,46.51
2020,4,22,10,0,0,51.23
2020,4,22,11,0,0,54.394
2020,4,22,12,0,0,56.896
2020,4,22,13,0,0,57.857
2020,4,22,14,0,0,58.695
2020,4,22,15,0,0,57.816
2020,4,22,16,0,0,56.058
2020,4,22,17,0,0,52.203
2020,4,22,18,0,0,47.47
2020,4,22,19,0,0,48.62
2020,4,22,20,0,0,51.757
2020,4,22,21,0,0,47.037
2020,4,22,22,0,0,40.924
2020,4,22,23,0,0,36.15
2020,4,22,24,0,0,34.514
2020,4,23,1,0,0,33.932
2020,4,23,2,0,0,33.459
2020,4,23,3,0,0,33.337
2020,4,23,4,0,0,33.459
2020,4,23,5,0,0,34.324
2020,4,23,6,0,0,36.245
2020,4,23,7,0,0,40.248
2020,4,23,8,0,0,44.725
2020,4,23,9,0,0,50.77
2020,4,23,10,0,0,55.72
2020,4,23,11,0,0,58.763
2020,4,23,12,0,0,60.859
2020,4,23,13,0,0,63.28
2020,4,23,14,0,0,63.456
2020,4,23,15,0,0,62.928
2020,4,23,16,0,0,60.521
2020,4,23,17,0,0,56.558
2020,4,23,18,0,0,50.851
2020,4,23,19,0,0,50.878
2020,4,23,20,0,0,55.111
2020,4,23,21,0,0,49.728
2020,4,23,22,0,0,42.791
2020,4,23,23,0,0,37.476
2020,4,23,24,0,0,35.285
2020,4,24,1,0,0,34.149
2020,4,24,2,0,0,33.689
2020,4,24,3,0,0,33.405
2020,4,24,4,0,0,33.594
2020,4,24,5,0,0,34.487
2020,4,24,6,0,0,36.975
2020,4,24,7,0,0,40.573
2020,4,24,8,0,0,45.09
2020,4,24,9,0,0,50.121
2020,4,24,10,0,0,53.569
2020,4,24,11,0,0,56.937
2020,4,24,12,0,0,57.126
2020,4,24,13,0,0,58.113
2020,4,24,14,0,0,57.437
2020,4,24,15,0,0,55.355
2020,4,24,16,0,0,53.137
2020,4,24,17,0,0,48.146
2020,4,24,18,0,0,44.63
2020,4,24,19,0,0,45.59
2020,4,24,20,0,0,50.635
2020,4,24,21,0,0,46.347
2020,4,24,22,0,0,42.331
2020,4,24,23,0,0,38.057
2020,4,24,24,0,0,34.879
2020,4,25,1,0,0,34.122
2020,4,25,2,0,0,33.54
2020,4,25,3,0,0,33.324
2020,4,25,4,0,0,33.324
2020,4,25,5,0,0,33.554
2020,4,25,6,0,0,33.499
2020,4,25,7,0,0,34.176
2020,4,25,8,0,0,36.15
2020,4,25,9,0,0,38.571
2020,4,25,10,0,0,41.627
2020,4,25,11,0,0,41.763
2020,4,25,12,0,0,42.277
2020,4,25,13,0,0,41.398
2020,4,25,14,0,0,40.343
2020,4,25,15,0,0,39.91
2020,4,25,16,0,0,39.572
2020,4,25,17,0,0,39.207
2020,4,25,18,0,0,38.625
2020,4,25,19,0,0,42.047
2020,4,25,20,0,0,45.387
2020,4,25,21,0,0,43.44
2020,4,25,22,0,0,40.329
2020,4,25,23,0,0,35.772
2020,4,25,24,0,0,34.811
2020,4,26,1,0,0,33.946
2020,4,26,2,0,0,33.513
2020,4,26,3,0,0,33.283
2020,4,26,4,0,0,33.242
2020,4,26,5,0,0,33.27
2020,4,26,6,0,0,33.202
2020,4,26,7,0,0,33.432
2020,4,26,8,0,0,34.054
2020,4,26,9,0,0,35.528
2020,4,26,10,0,0,36.772
2020,4,26,11,0,0,37.449
2020,4,26,12,0,0,37.814
2020,4,26,13,0,0,37.8
2020,4,26,14,0,0,37.651
2020,4,26,15,0,0,37.651
2020,4,26,16,0,0,37.733
2020,4,26,17,0,0,38.233
2020,4,26,18,0,0,38.273
2020,4,26,19,0,0,42.263
2020,4,26,20,0,0,46.915
2020,4,26,21,0,0,43.67
2020,4,26,22,0,0,39.923
2020,4,26,23,0,0,36.042
2020,4,26,24,0,0,34.149
2020,4,27,1,0,0,33.499
2020,4,27,2,0,0,33.297
2020,4,27,3,0,0,33.242
2020,4,27,4,0,0,33.445
2020,4,27,5,0,0,34.784
2020,4,27,6,0,0,36.258
2020,4,27,7,0,0,39.707
2020,4,27,8,0,0,44.481
2020,4,27,9,0,0,47.7
2020,4,27,10,0,0,50.959
2020,4,27,11,0,0,53.637
2020,4,27,12,0,0,54.989
2020,4,27,13,0,0,54.841
2020,4,27,14,0,0,54.908
2020,4,27,15,0,0,53.772
2020,4,27,16,0,0,51.919
2020,4,27,17,0,0,49.228
2020,4,27,18,0,0,45.658
2020,4,27,19,0,0,47.849
2020,4,27,20,0,0,52.203
2020,4,27,21,0,0,46.78
2020,4,27,22,0,0,41.384
2020,4,27,23,0,0,38.179
2020,4,27,24,0,0,34.514
2020,4,28,1,0,0,33.865
2020,4,28,2,0,0,33.405
2020,4,28,3,0,0,33.256
2020,4,28,4,0,0,33.459
2020,4,28,5,0,0,34.514
2020,4,28,6,0,0,36.583
2020,4,28,7,0,0,41.141
2020,4,28,8,0,0,45.225
2020,4,28,9,0,0,48.295
2020,4,28,10,0,0,52.176
2020,4,28,11,0,0,53.718
2020,4,28,12,0,0,53.989
2020,4,28,13,0,0,53.691
2020,4,28,14,0,0,53.596
2020,4,28,15,0,0,52.704
2020,4,28,16,0,0,49.958
2020,4,28,17,0,0,49.16
2020,4,28,18,0,0,48.39
2020,4,28,19,0,0,52.176
2020,4,28,20,0,0,54.164
2020,4,28,21,0,0,49.485
2020,4,28,22,0,0,42.831
2020,4,28,23,0,0,37.313
2020,4,28,24,0,0,34.987
2020,4,29,1,0,0,33.973
2020,4,29,2,0,0,33.445
2020,4,29,3,0,0,33.337
2020,4,29,4,0,0,33.499
2020,4,29,5,0,0,34.771
2020,4,29,6,0,0,36.962
2020,4,29,7,0,0,41.398
2020,4,29,8,0,0,46.145
2020,4,29,9,0,0,50.04
2020,4,29,10,0,0,53.366
2020,4,29,11,0,0,54.989
2020,4,29,12,0,0,54.935
2020,4,29,13,0,0,55.273
2020,4,29,14,0,0,54.908
2020,4,29,15,0,0,53.596
2020,4,29,16,0,0,51.811
2020,4,29,17,0,0,49.079
2020,4,29,18,0,0,48.092
2020,4,29,19,0,0,52.569
2020,4,29,20,0,0,53.989
2020,4,29,21,0,0,49.174
2020,4,29,22,0,0,43.426
2020,4,29,23,0,0,37.733
2020,4,29,24,0,0,35.028
2020,4,30,1,0,0,34.027
2020,4,30,2,0,0,33.499
2020,4,30,3,0,0,33.364
2020,4,30,4,0,0,33.526
2020,4,30,5,0,0,34.46
2020,4,30,6,0,0,37.124
2020,4,30,7,0,0,42.791
2020,4,30,8,0,0,47.497
2020,4,30,9,0,0,52.677
2020,4,30,10,0,0,55.476
2020,4,30,11,0,0,57.18
2020,4,30,12,0,0,57.532
2020,4,30,13,0,0,58.235
2020,4,30,14,0,0,58.235
2020,4,30,15,0,0,56.775
2020,4,30,16,0,0,54.665
